bus id,source,destination,distance,fare,time,day,date
9846,J.C. Nagar,Borewell (Marathahali RD),11181,27,09:30,Friday,11-02-2024
9847,J.C. Nagar,Central Silk Board (Hosur RD),10774,28,20:20,Friday,02-02-2024
9848,J.C. Nagar,Minerva Circle,4821,15,21:30,Tuesday,28-02-2024
9849,J.C. Nagar,Marathalli Bridge,6496,20,16:30,Wednesday,01-02-2024
9850,J.C. Nagar,HAL Main Gate (OPP),5625,15,02:20,Thursday,08-02-2024
9851,J.C. Nagar,Koramangala Water tank,2039,5,01:50,Wednesday,19-02-2024
9852,J.C. Nagar,Jn.of Sarjapur RD,3480,10,13:10,Saturday,22-02-2024
9853,J.C. Nagar,Intel,4451,15,21:30,Saturday,08-02-2024
9854,J.C. Nagar,Marathahalli Bridge (ORR),4084,15,21:30,Thursday,08-02-2024
9855,J.C. Nagar,Chikkalasandra Bus Stand,3636,10,15:50,Thursday,01-02-2024
9856,J.C. Nagar,Padmanabhanagara,4416,10,05:00,Friday,17-02-2024
9857,J.C. Nagar,Dalmiya Circle (J.P. Nagar 3rd,2735,5,06:10,Tuesday,07-02-2024
9858,J.C. Nagar,Vijaya College,3602,10,09:20,Monday,07-02-2024
9859,J.C. Nagar,Kalyananagar,1209,5,14:50,Monday,27-02-2024
9860,J.C. Nagar,Kempe Gowda Bus Station,737,0,14:20,Thursday,13-02-2024
9861,J.C. Nagar,Hotel Grand Ashoka,1666,5,22:50,Sunday,09-02-2024
9862,J.C. Nagar,Rajajinagar/Navaranga,8170,17,15:50,Wednesday,20-02-2024
9863,J.C. Nagar,Malleshwaram Bus Station,6397,17,18:20,Friday,18-02-2024
9864,J.C. Nagar,Sadashivanagar Bhashyam Circle,5721,20,06:50,Sunday,07-02-2024
9865,J.C. Nagar,Kuvempu Nagar (BTM Layout),5493,15,04:30,Monday,07-02-2024
9866,J.C. Nagar,Bamboo Bazaar,6942,17,03:40,Thursday,20-02-2024
9867,J.C. Nagar,Coles RD (Jn. Of Netaji RD),7888,17,21:00,Wednesday,12-02-2024
9868,J.C. Nagar,Venketeshpuram01,8541,17,04:10,Monday,04-02-2024
9869,J.C. Nagar,Thanisandra Petrol Bunk,10060,30,01:40,Tuesday,12-02-2024
9870,J.C. Nagar,RK Hegde nagar,10817,25,17:50,Friday,03-02-2024
9871,J.C. Nagar,Diamond District,5266,15,23:20,Monday,02-02-2024
9872,J.C. Nagar,Shivaji Nagar Bus Station,5287,15,13:50,Tuesday,26-02-2024
9873,J.C. Nagar,Vasanth Nagar (Ambedkar Bhavan,5976,15,06:10,Wednesday,19-02-2024
9874,J.C. Nagar,K Narayanapura Cross (RK Hegde,8022,25,03:30,Thursday,04-02-2024
9875,J.C. Nagar,RAK Apartments,7880,17,12:50,Friday,02-02-2024
9876,J.C. Nagar,Thinnasandra,9119,17,00:20,Monday,05-02-2024
9877,J.C. Nagar,Gubbi Cross,11134,32,14:40,Monday,05-02-2024
9878,J.C. Nagar,Geddalahalli,10885,27,07:20,Sunday,08-02-2024
9879,J.C. Nagar,Vidyasagar Cross (Sarai palya),6171,20,03:00,Thursday,02-02-2024
9880,J.C. Nagar,Thinnasandra Petrol Bunk,10887,30,18:40,Sunday,25-02-2024
9881,J.C. Nagar,Jn. Of Nagavara,11155,32,04:40,Sunday,08-02-2024
9882,J.C. Nagar,Railway Gate (Frazer Town),7631,22,06:10,Tuesday,01-02-2024
9883,J.C. Nagar,P and T Colony,4824,15,07:50,Saturday,23-02-2024
9884,J.C. Nagar,CSI Hospital,8861,22,22:20,Wednesday,19-02-2024
9885,J.C. Nagar,Gandhi Statue (Chinnaswami),9776,30,10:40,Wednesday,03-02-2024
9886,J.C. Nagar,Spice Garden,8126,17,08:20,Thursday,09-02-2024
9887,J.C. Nagar,Kundalahalli Gate,7726,17,01:30,Friday,28-02-2024
9888,J.C. Nagar,Museum road,7168,23,22:20,Wednesday,17-02-2024
9889,J.C. Nagar,Clarence School,7575,22,12:00,Tuesday,04-02-2024
9890,J.C. Nagar,Charles School Bus Stop,10368,27,22:00,Tuesday,05-02-2024
9891,J.C. Nagar,Lingarajpura,9551,27,19:30,Wednesday,16-02-2024
9892,J.C. Nagar,Hosur Bande,12386,30,00:20,Thursday,24-02-2024
9893,J.C. Nagar,Byrthi Bande,9526,28,05:50,Thursday,09-02-2024
9894,J.C. Nagar,Bible College,9746,28,05:50,Sunday,01-02-2024
9895,J.C. Nagar,Kadasonnapanahalli,8123,28,04:30,Thursday,29-02-2024
9896,J.C. Nagar,Jyothi School,10798,33,06:10,Wednesday,05-02-2024
9897,J.C. Nagar,Siddagunta Palya,11287,33,03:50,Saturday,09-02-2024
9898,J.C. Nagar,Tin Factory,10066,33,14:10,Tuesday,11-02-2024
9899,J.C. Nagar,Kacharakanahalli,12316,35,23:20,Thursday,17-02-2024
9900,J.C. Nagar,K.R. Puram Bus Stand,10413,33,15:00,Wednesday,06-02-2024
9901,J.C. Nagar,Siddaguntapalya Cross,10809,30,04:00,Tuesday,13-02-2024
9902,J.C. Nagar,Trinity Circle (TAJ RESIDENCY),9946,28,04:20,Sunday,21-02-2024
9903,J.C. Nagar,ST John's Hospital,11853,30,21:20,Friday,04-02-2024
9904,J.C. Nagar,Garuda Mall,12439,35,08:00,Saturday,26-02-2024
9905,J.C. Nagar,M.G. Road (Mayo Hall),14209,40,16:50,Monday,08-02-2024
9906,J.C. Nagar,Hennur (Bagalur RD),12878,32,16:10,Wednesday,19-02-2024
9907,J.C. Nagar,Kothanur,13569,34,00:40,Friday,17-02-2024
9908,J.C. Nagar,Church Cross (Bagalur RD),16543,36,19:30,Friday,13-02-2024
9909,J.C. Nagar,Chakkalatti,15173,36,09:40,Sunday,13-02-2024
9910,J.C. Nagar,Bagalur,13150,32,06:50,Tuesday,17-02-2024
9911,J.C. Nagar,State Bank  (Electronic City),13394,35,03:40,Tuesday,23-02-2024
9912,J.C. Nagar,Koodlu Gate,15697,36,05:30,Thursday,12-02-2024
9913,J.C. Nagar,Konappana Agarahara,17000,47,08:00,Wednesday,24-02-2024
9914,J.C. Nagar,Anepalya,10283,28,14:30,Wednesday,20-02-2024
9915,J.C. Nagar,Adugodi,10100,28,03:50,Sunday,25-02-2024
9916,J.C. Nagar,Ayyappaswami Temple (Madiwala),10363,30,10:40,Thursday,06-02-2024
9917,J.C. Nagar,Tavakal Mosque,25806,50,05:50,Tuesday,08-02-2024
9918,J.C. Nagar,Dell Complex,22117,0,02:30,Friday,13-02-2024
9919,J.C. Nagar,Indian Express,25766,0,08:00,Wednesday,09-02-2024
9920,J.C. Nagar,HSR Layout (BDA Complex),28711,0,01:30,Tuesday,19-02-2024
9921,J.C. Nagar,DELL Complex (Hero Honda),21504,0,12:00,Friday,01-02-2024
9922,J.C. Nagar,Singasandra,19848,37,20:30,Monday,12-02-2024
9923,J.C. Nagar,P.E.S. College,17704,38,17:20,Friday,29-02-2024
9924,J.C. Nagar,Junnasandara Gate,13293,35,15:10,Saturday,26-02-2024
9925,J.C. Nagar,Dodda Kannelli,14001,43,09:00,Thursday,19-02-2024
9926,J.C. Nagar,Ambedkar Nagar (Sarjapura Rd),17353,36,23:10,Thursday,25-02-2024
9927,J.C. Nagar,Kodathi Gate,18118,38,04:40,Saturday,11-02-2024
9928,J.C. Nagar,Shoole Kunte,19997,37,00:30,Saturday,19-02-2024
9929,J.C. Nagar,Choudenahall Gate,24071,52,08:20,Sunday,08-02-2024
9930,J.C. Nagar,Chambenahalli Gate,18186,44,01:50,Sunday,26-02-2024
9931,J.C. Nagar,Depot - 15,18301,48,19:50,Friday,17-02-2024
9932,J.C. Nagar,Ibbalur,14632,35,04:10,Friday,10-02-2024
9933,J.C. Nagar,Dommasandra Circle,21547,40,10:50,Sunday,05-02-2024
9934,J.C. Nagar,Yamare Village,20214,53,15:40,Thursday,23-02-2024
9935,J.C. Nagar,Sompura Gate,15880,45,22:00,Friday,12-02-2024
9936,J.C. Nagar,Sarjapura,18857,48,16:10,Sunday,04-02-2024
9937,J.C. Nagar,Trinity Circle (Church),17383,75,02:40,Wednesday,15-02-2024
9938,J.C. Nagar,Frazer Town (Post Office),22758,39,18:20,Tuesday,09-02-2024
9939,J.C. Nagar,Sarai Palya (Vidyasagar Cross),12157,32,13:00,Friday,05-02-2024
9940,J.C. Nagar,St Johns Hospital,11804,35,12:40,Thursday,17-02-2024
9941,J.C. Nagar,Krupanidhi College,13614,34,07:30,Monday,23-02-2024
9942,J.C. Nagar,Vivek Nagar Cross,12818,35,19:30,Monday,27-02-2024
9943,J.C. Nagar,Sonkad Gate,15938,38,03:20,Saturday,14-02-2024
9944,J.C. Nagar,Electronic City (Hosur Rd),15688,36,22:50,Wednesday,19-02-2024
9945,J.C. Nagar,Madiwala Market,17580,47,06:00,Thursday,01-02-2024
9946,J.C. Nagar,Byatarayanapura Police Station,18360,35,06:00,Monday,19-02-2024
9947,J.C. Nagar,BWSSB Quaters,16553,34,15:20,Friday,27-02-2024
9948,J.C. Nagar,M.G. RD (Manipal Centre),20392,37,12:30,Friday,20-02-2024
9949,J.C. Nagar,Muttanalur Cross,22090,60,06:50,Tuesday,04-02-2024
9950,K.G. Halli,Philips (Ulsoor Lake),14145,25,03:40,Tuesday,13-02-2024
9951,K.G. Halli,Binnamangala,10697,22,09:40,Sunday,02-02-2024
9952,K.G. Halli,Benniganahalli,12950,25,16:10,Thursday,08-02-2024
9953,K.G. Halli,Cantonment RLWY Station,14173,20,15:50,Thursday,08-02-2024
9954,K.G. Halli,Depot - 10,21421,27,05:30,Saturday,13-02-2024
9955,K.G. Halli,Varthurkodi,20051,27,08:00,Friday,15-02-2024
9956,K.G. Halli,Marathahalli (Jn. Vartur and O,18027,22,02:00,Thursday,23-02-2024
9957,K.G. Halli,Raja Rajeshwari Talkies,15628,20,06:10,Tuesday,14-02-2024
9958,K.G. Halli,Koramangala (Jn. Ejipura RD),23813,41,11:30,Tuesday,15-02-2024
9959,K.G. Halli,GPO,18197,70,16:10,Saturday,08-02-2024
9960,K.G. Halli,Koramangala (80 FT RD),3786,10,23:20,Saturday,05-02-2024
9961,K.G. Halli,Koramangala (SONY World),6187,15,22:00,Tuesday,01-02-2024
9962,K.G. Halli,Kaggadasapura Jn (Big Bazaar),14847,25,00:40,Sunday,05-02-2024
9963,K.G. Halli,K. R. Puram Rlwy Station,14382,37,17:30,Tuesday,02-02-2024
9964,K.G. Halli,ITI Bus Stop,8245,20,11:10,Tuesday,17-02-2024
9965,K.G. Halli,Vannar Pete,2320,0,02:00,Sunday,17-02-2024
9966,K.G. Halli,Passport Office,7083,15,18:30,Tuesday,16-02-2024
9967,K.G. Halli,Ashwath Nagar (Telecom Colony),23935,41,07:50,Sunday,13-02-2024
9968,K.G. Halli,Hennur Bande,21990,23,03:20,Monday,08-02-2024
9969,K.G. Halli,8th Mile (Tumkur RD),19011,36,07:10,Saturday,11-02-2024
9970,K.G. Halli,White Field Post Office,20599,39,13:30,Friday,26-02-2024
9971,K.G. Halli,Amanath Bank Stop,5586,15,00:00,Tuesday,01-02-2024
9972,K.G. Halli,Hennur Cross,22107,39,01:10,Wednesday,16-02-2024
9973,K.G. Halli,Venketeshpuram02,4838,10,10:50,Thursday,21-02-2024
9974,K.G. Halli,Govardhan Turning,5074,10,03:20,Sunday,12-02-2024
9975,K.G. Halli,M E I Factory,7053,15,17:10,Saturday,05-02-2024
9976,K.G. Halli,Dasarahalli (Tumkur Rd),7762,17,11:30,Sunday,11-02-2024
9977,K.G. Halli,Bowring Institute (SBI),9460,17,13:00,Thursday,23-02-2024
9978,K.G. Halli,Siddapur,13122,20,23:50,Monday,20-02-2024
9979,K.G. Halli,NGV Center,8268,20,05:50,Tuesday,16-02-2024
9980,K.G. Halli,Koramangala 1st Block,9359,20,01:40,Saturday,28-02-2024
9981,K.G. Halli,Coles park,12046,30,23:40,Saturday,06-02-2024
9982,K.G. Halli,Fraser town (Doddi stop),10015,33,10:00,Monday,22-02-2024
9983,K.G. Halli,MEI (Tumkur RD),10545,22,09:40,Sunday,07-02-2024
9984,K.G. Halli,Jalahalli Cross,11555,24,13:20,Saturday,05-02-2024
9985,K.G. Halli,Basaveshwara Circle (L.H.),14022,25,02:50,Wednesday,07-02-2024
9986,K.G. Halli,Richmond Circle (Opp Bangalore,14682,37,20:30,Sunday,09-02-2024
9987,K.G. Halli,Kathariguppe,11830,30,08:30,Saturday,06-02-2024
9988,K.G. Halli,Madiwala Masjid,8417,17,08:10,Tuesday,13-02-2024
9989,K.G. Halli,Adugodi Police Quarters,8552,20,00:20,Sunday,03-02-2024
9990,K.G. Halli,Lake Side Hospital,7864,20,01:30,Saturday,08-02-2024
9991,K.G. Halli,Bangalore Club (Richmond Circl,10557,35,10:00,Monday,09-02-2024
9992,K.G. Halli,Domlur,10391,30,05:10,Saturday,23-02-2024
9993,K.G. Halli,Halasuru (Ulsoor) Lake,9719,25,15:00,Thursday,05-02-2024
9994,K.G. Halli,T.V. Tower,4294,0,04:10,Friday,14-02-2024
9995,K.G. Halli,Yeshwantpur Junction,1561,0,18:30,Thursday,28-02-2024
9996,K.G. Halli,Brigade Road (St Patricks Chur,5634,10,09:40,Tuesday,11-02-2024
9997,K.G. Halli,Kogillu Cross,6231,15,06:40,Thursday,20-02-2024
9998,K.G. Halli,Jeevanbhima Nagar,5333,15,14:20,Saturday,02-02-2024
9999,K.G. Halli,Indira Nagar Police Station,9248,25,16:20,Monday,12-02-2024
10000,K.G. Halli,J.C. Nagar,6733,20,09:50,Saturday,01-02-2024
10001,K.G. Halli,Govindapura Cross,1057,0,10:40,Friday,12-02-2024
10002,K.G. Halli,Arabic college,4511,15,23:30,Tuesday,13-02-2024
10003,K.G. Halli,Kengeri,4016,5,02:10,Tuesday,15-02-2024
10004,K.G. Halli,Mylasandra (Mysore Raod),5251,10,13:30,Wednesday,03-02-2024
10005,K.G. Halli,Corporation (Kalinga RD),5070,10,08:20,Wednesday,14-02-2024
10006,K.G. Halli,Corporation Office,4245,10,07:30,Thursday,01-02-2024
10007,K.G. Halli,IIM-B,5102,10,22:10,Friday,22-02-2024
10008,K.G. Halli,Lalbagh Main Gate,11633,27,13:20,Saturday,05-02-2024
10009,K.G. Halli,Purnima Bus Stop,9945,25,08:40,Monday,29-02-2024
10010,K.G. Halli,G.D. Marra (J.P. Nagar 3rd Ph),9950,25,04:30,Saturday,03-02-2024
10011,K.G. Halli,BTM Check Post,11357,27,17:10,Friday,05-02-2024
10012,K.G. Halli,BIAL Bus Stop,11025,27,12:10,Sunday,14-02-2024
10013,K.G. Halli,Malleshwaram 18th Cross,8074,15,22:30,Tuesday,01-02-2024
10014,K.G. Halli,Madiwala (Check Post),9826,27,03:10,Friday,22-02-2024
10015,K.G. Halli,Bangalore University Gate,8840,20,03:50,Friday,22-02-2024
10016,K.G. Halli,Panthara palya,8781,17,06:20,Saturday,14-02-2024
10017,K.G. Halli,Vinayaka Stop,12349,19,00:00,Thursday,10-02-2024
10018,K.G. Halli,Jaraganhalli,14005,34,12:20,Wednesday,29-02-2024
10019,K.G. Halli,Metro Mall (Kanakapura RD),10589,22,19:30,Wednesday,08-02-2024
10020,K.G. Halli,Sarakki Gate,11515,27,02:20,Saturday,19-02-2024
10021,K.G. Halli,Jayadeva (Opp Shoppers Stop),11909,32,19:40,Sunday,20-02-2024
10022,K.G. Halli,Byatarayanapura (Blry RD),12445,32,09:00,Sunday,11-02-2024
10023,K.G. Halli,Esteem Mall,20752,38,18:30,Saturday,01-02-2024
10024,K.G. Halli,Jal Bhavan (Bannerghatta RD),15251,34,17:20,Thursday,08-02-2024
10025,K.G. Halli,Kodihalli,22624,39,21:20,Saturday,07-02-2024
10026,K.G. Halli,Electric Stop (Manipal Center),21709,39,22:00,Sunday,03-02-2024
10027,K.G. Halli,Cunnighama Road,11287,40,07:30,Saturday,21-02-2024
10028,K.G. Halli,Jn. of Koramangala 80ft RD,17403,36,03:50,Thursday,17-02-2024
10029,K.G. Halli,Bommanahalli,20067,38,00:50,Friday,27-02-2024
10030,K.G. Halli,Hotel Windsor Manor (Le Meride,10739,19,00:30,Tuesday,28-02-2024
10031,K.G. Halli,Halasuru (Ulsoor),6594,15,19:40,Monday,04-02-2024
10032,K.G. Halli,Taj Residency,7824,17,16:20,Tuesday,16-02-2024
10033,K.G. Halli,Agara,11151,40,17:10,Wednesday,19-02-2024
10034,K.G. Halli,Accenture,9912,22,13:10,Thursday,28-02-2024
10035,K.G. Halli,Kalyananagar,8844,17,18:00,Thursday,28-02-2024
10036,K.G. Halli,Infosys (Parking Lot),9473,25,09:10,Sunday,02-02-2024
10037,K.G. Halli,Corporation (Kasturba Road),13804,29,17:20,Monday,01-02-2024
10038,K.G. Halli,Hotel Le Meridean,18370,38,02:00,Thursday,10-02-2024
10039,K.G. Halli,Military Accounts Office (Trin,21806,43,14:10,Monday,06-02-2024
10040,K.G. Halli,Command Hospital,15480,34,12:40,Wednesday,18-02-2024
10041,K.G. Halli,Hotel Leela Palace (Opp Royal,17333,35,17:50,Thursday,28-02-2024
10042,K.G. Halli,Borewell (Marathahali RD),15239,30,09:10,Tuesday,02-02-2024
10043,K.G. Halli,Central Silk Board (Hosur RD),17527,36,21:40,Friday,25-02-2024
10044,K.G. Halli,Minerva Circle,12682,25,12:10,Friday,17-02-2024
10045,K.G. Halli,Marathalli Bridge,11860,29,02:10,Thursday,18-02-2024
10046,K.G. Halli,HAL Main Gate (OPP),12109,29,23:40,Saturday,19-02-2024
10047,K.G. Halli,Koramangala Water tank,6710,15,15:40,Tuesday,08-02-2024
10048,K.G. Halli,Jn.of Sarjapur RD,8158,20,21:20,Friday,05-02-2024
10049,K.G. Halli,Intel,8525,17,11:20,Thursday,04-02-2024
10050,K.G. Halli,Marathahalli Bridge (ORR),11138,24,03:10,Tuesday,04-02-2024
10051,K.G. Halli,Chikkalasandra Bus Stand,13695,34,03:50,Sunday,20-02-2024
10052,K.G. Halli,Padmanabhanagara,15507,36,22:20,Friday,11-02-2024
10053,K.G. Halli,Dalmiya Circle (J.P. Nagar 3rd,12494,29,02:40,Monday,23-02-2024
10054,K.G. Halli,Vijaya College,10205,30,09:10,Tuesday,02-02-2024
10055,K.G. Halli,Kalyananagar,6951,15,01:30,Wednesday,25-02-2024
10056,K.G. Halli,Kempe Gowda Bus Station,7423,20,01:40,Monday,21-02-2024
10057,K.G. Halli,Hotel Grand Ashoka,8268,25,10:40,Monday,11-02-2024
10058,K.G. Halli,Rajajinagar/Navaranga,16286,36,02:40,Tuesday,23-02-2024
10059,K.G. Halli,Malleshwaram Bus Station,14951,34,14:00,Monday,25-02-2024
10060,K.G. Halli,Sadashivanagar Bhashyam Circle,14103,34,08:50,Tuesday,28-02-2024
10061,K.G. Halli,Kuvempu Nagar (BTM Layout),12095,30,03:50,Wednesday,27-02-2024
10062,K.G. Halli,Bamboo Bazaar,16127,36,12:50,Wednesday,26-02-2024
10063,K.G. Halli,Coles RD (Jn. Of Netaji RD),20162,37,08:20,Sunday,25-02-2024
10064,K.G. Halli,Venketeshpuram01,17013,36,17:40,Tuesday,13-02-2024
10065,K.G. Halli,Thanisandra Petrol Bunk,18491,38,11:10,Monday,05-02-2024
10066,K.G. Halli,RK Hegde nagar,19660,38,02:30,Wednesday,13-02-2024
10067,K.G. Halli,Diamond District,12378,29,23:30,Friday,21-02-2024
10068,K.G. Halli,Shivaji Nagar Bus Station,11889,30,17:00,Monday,03-02-2024
10069,K.G. Halli,Vasanth Nagar (Ambedkar Bhavan,14511,34,21:40,Sunday,23-02-2024
10070,K.G. Halli,K Narayanapura Cross (RK Hegde,16380,36,03:50,Tuesday,06-02-2024
10071,K.G. Halli,RAK Apartments,14482,34,03:00,Saturday,06-02-2024
10072,K.G. Halli,Thinnasandra,14364,34,19:50,Sunday,08-02-2024
10073,K.G. Halli,Gubbi Cross,14532,34,01:30,Friday,28-02-2024
10074,K.G. Halli,Geddalahalli,16896,36,03:00,Sunday,26-02-2024
10075,K.G. Halli,Vidyasagar Cross (Sarai palya),15016,34,15:00,Tuesday,02-02-2024
10076,K.G. Halli,Thinnasandra Petrol Bunk,13153,29,17:00,Wednesday,14-02-2024
10077,K.G. Halli,Jn. Of Nagavara,14969,30,22:40,Monday,27-02-2024
10078,K.G. Halli,Railway Gate (Frazer Town),12994,29,14:00,Wednesday,05-02-2024
10079,K.G. Halli,P and T Colony,11204,24,17:10,Wednesday,23-02-2024
10080,K.G. Halli,CSI Hospital,12152,29,04:00,Tuesday,10-02-2024
10081,K.G. Halli,Gandhi Statue (Chinnaswami),13175,29,11:30,Sunday,19-02-2024
10082,K.G. Halli,Spice Garden,12184,20,04:20,Friday,06-02-2024
10083,K.G. Halli,Kundalahalli Gate,11784,20,04:20,Thursday,18-02-2024
10084,K.G. Halli,Museum road,12709,29,16:00,Tuesday,15-02-2024
10085,K.G. Halli,Clarence School,13912,34,06:00,Monday,12-02-2024
10086,K.G. Halli,Charles School Bus Stop,14422,34,16:50,Friday,23-02-2024
10087,K.G. Halli,Lingarajpura,13589,29,05:20,Thursday,04-02-2024
10088,K.G. Halli,Hosur Bande,16447,34,13:10,Sunday,14-02-2024
10089,K.G. Halli,Byrthi Bande,15067,34,21:10,Monday,12-02-2024
10090,K.G. Halli,Bible College,17621,35,02:20,Sunday,20-02-2024
10091,K.G. Halli,Kadasonnapanahalli,15979,36,16:00,Friday,25-02-2024
10092,K.G. Halli,Jyothi School,16339,36,14:00,Wednesday,29-02-2024
10093,K.G. Halli,Siddagunta Palya,16360,36,17:00,Monday,03-02-2024
10094,K.G. Halli,Tin Factory,15664,34,16:10,Monday,23-02-2024
10095,K.G. Halli,Kacharakanahalli,17648,36,11:00,Monday,23-02-2024
10096,K.G. Halli,K.R. Puram Bus Stand,18269,38,15:50,Thursday,10-02-2024
10097,K.G. Halli,Siddaguntapalya Cross,17387,36,23:50,Thursday,24-02-2024
10098,K.G. Halli,Trinity Circle (TAJ RESIDENCY),16020,42,00:40,Wednesday,04-02-2024
10099,K.G. Halli,ST John's Hospital,17928,47,21:40,Friday,14-02-2024
10100,K.G. Halli,Garuda Mall,20398,39,14:00,Tuesday,14-02-2024
10101,K.G. Halli,M.G. Road (Mayo Hall),19998,39,18:20,Monday,24-02-2024
10102,K.G. Halli,Hennur (Bagalur RD),16351,59,12:00,Thursday,04-02-2024
10103,K.G. Halli,Kothanur,17687,36,08:00,Thursday,11-02-2024
10104,K.G. Halli,Church Cross (Bagalur RD),17357,35,13:20,Friday,09-02-2024
10105,K.G. Halli,Chakkalatti,19226,38,07:40,Tuesday,26-02-2024
10106,K.G. Halli,Bagalur,17181,36,06:00,Monday,29-02-2024
10107,K.G. Halli,State Bank  (Electronic City),20813,39,12:00,Tuesday,11-02-2024
10108,K.G. Halli,Koodlu Gate,19740,38,17:40,Saturday,07-02-2024
10109,K.G. Halli,Konappana Agarahara,21122,39,21:10,Wednesday,14-02-2024
10110,K.G. Halli,Anepalya,16944,36,07:00,Thursday,10-02-2024
10111,K.G. Halli,Adugodi,16821,36,21:50,Thursday,09-02-2024
10112,K.G. Halli,Ayyappaswami Temple (Madiwala),16438,45,14:50,Friday,02-02-2024
10113,K.G. Halli,Tavakal Mosque,26657,24,06:10,Thursday,09-02-2024
10114,K.G. Halli,Dell Complex,21545,35,18:40,Sunday,25-02-2024
10115,K.G. Halli,Indian Express,34986,43,01:20,Friday,15-02-2024
10116,K.G. Halli,HSR Layout (BDA Complex),31148,42,09:50,Thursday,14-02-2024
10117,K.G. Halli,DELL Complex (Hero Honda),21538,23,23:50,Wednesday,27-02-2024
10118,K.G. Halli,Singasandra,23695,39,20:50,Monday,12-02-2024
10119,K.G. Halli,P.E.S. College,25808,41,16:40,Monday,12-02-2024
10120,K.G. Halli,Junnasandara Gate,19367,47,00:30,Sunday,13-02-2024
10121,K.G. Halli,Dodda Kannelli,22540,39,10:40,Sunday,19-02-2024
10122,K.G. Halli,Ambedkar Nagar (Sarjapura Rd),21421,39,23:40,Wednesday,15-02-2024
10123,K.G. Halli,Kodathi Gate,23439,53,09:50,Wednesday,16-02-2024
10124,K.G. Halli,Shoole Kunte,24040,39,11:50,Saturday,12-02-2024
10125,K.G. Halli,Choudenahall Gate,26866,55,08:50,Tuesday,11-02-2024
10126,K.G. Halli,Chambenahalli Gate,22993,39,18:00,Tuesday,11-02-2024
10127,K.G. Halli,Depot - 15,22715,39,00:30,Sunday,09-02-2024
10128,K.G. Halli,Ibbalur,20706,52,21:40,Sunday,12-02-2024
10129,K.G. Halli,Dommasandra Circle,26846,55,02:20,Thursday,12-02-2024
10130,K.G. Halli,Yamare Village,25859,41,03:40,Thursday,22-02-2024
10131,K.G. Halli,Sompura Gate,24422,40,17:30,Friday,19-02-2024
10132,K.G. Halli,Sarjapura,24314,67,03:50,Sunday,02-02-2024
10133,K.G. Halli,Trinity Circle (Church),15227,25,21:50,Thursday,06-02-2024
10134,K.G. Halli,Frazer Town (Post Office),20076,27,06:20,Saturday,08-02-2024
10135,K.G. Halli,Sarai Palya (Vidyasagar Cross),16064,22,10:00,Friday,04-02-2024
10136,K.G. Halli,St Johns Hospital,18398,38,17:00,Saturday,25-02-2024
10137,K.G. Halli,Krupanidhi College,17683,36,17:00,Thursday,18-02-2024
